work_item,predictions
WI_009111,98.154
WI_009119,54.00699999999999
WI_009129,98.69300000000001
WI_009137,274.33500000000004
WI_009141,48.315000000000005
WI_009147,206.95999999999998
WI_009160,213.59
WI_009166,59.45100000000001
WI_009169,104.83
WI_009171,70.301
WI_009175,64.489
WI_009182,19.977
WI_009197,18.095
WI_009203,108.181
WI_009213,173.168
WI_009217,33.20399999999999
WI_009218,121.72
WI_009219,39.099000000000004
WI_009221,52.66799999999999
WI_009238,71.733
WI_009239,62.214999999999996
WI_009254,189.50500000000002
WI_009258,49.823
WI_009268,68.84799999999998
WI_009271,106.57800000000002
WI_009287,65.38
WI_009300,67.93
WI_009353,62.571000000000005
WI_009357,121.196
WI_009370,48.315000000000005
WI_009387,263.55899999999997
WI_009388,50.775
WI_009398,94.38200000000002
WI_009404,63.834
WI_009417,112.59700000000001
WI_009438,42.961
WI_009451,81.4
WI_009459,26.438
WI_009461,166.118
WI_009467,54.00699999999999
WI_009468,54.00699999999999
WI_009470,23.112000000000002
WI_009486,2.024
WI_009487,74.30199999999999
WI_009488,74.30199999999999
WI_009489,74.30199999999999
WI_009513,79.123
WI_009521,59.101
WI_009528,135.603
WI_009536,81.838
WI_009543,117.646
WI_009554,86.89999999999999
WI_009557,135.603
WI_009561,206.95999999999998
WI_009583,453.765
WI_009586,213.59
WI_009597,60.123000000000005
WI_009598,32.888999999999996
WI_009611,10.501000000000001
WI_009616,33.892
WI_009681,92.558
WI_009682,121.80400000000002
WI_009683,92.558
WI_009688,22.226000000000003
WI_009707,92.089
WI_009708,21.165
WI_009714,10.6
WI_009715,41.983
WI_009727,22.092000000000002
WI_009732,54.00699999999999
WI_009734,54.00699999999999
WI_009735,213.59
WI_009738,68.029
WI_009739,54.00699999999999
WI_009758,148.493
WI_009763,213.59
WI_009770,66.026
WI_009833,56.55799999999999
WI_009838,35.043
WI_009839,71.60499999999999
WI_009846,54.00699999999999
WI_009854,48.315000000000005
WI_009858,67.67699999999999
WI_009861,453.765
WI_009876,61.711
WI_009886,135.603
WI_009887,148.493
WI_009922,68.978
WI_009931,57.273
WI_009937,61.331
WI_009938,99.30299999999998
WI_009941,61.592000000000006
WI_009950,70.599
WI_009953,59.580999999999996
WI_009983,50.334999999999994
WI_009989,87.94399999999999
WI_009997,7.5969999999999995
WI_010008,33.20399999999999
WI_010026,71.13199999999999
WI_010036,121.80400000000002
WI_010039,198.95800000000003
WI_010040,121.804
WI_010041,111.499
WI_010042,91.518
WI_010043,111.499
WI_010045,198.95800000000003
WI_010046,198.95800000000003
WI_010047,91.518
WI_010076,151.83499999999998
WI_010079,103.82999999999997
WI_010088,59.45100000000001
WI_010105,35.043
WI_010123,22.872999999999998
WI_010125,38.488
WI_010127,19.278
WI_010147,138.987
WI_010148,135.965
WI_010162,11.758
WI_010165,9.03
WI_010171,59.15
WI_010192,75.473
WI_010202,17.942
WI_010210,48.315000000000005
WI_010214,80.057
WI_010217,213.59
WI_010221,8.175999999999998
WI_010225,41.245
WI_010228,64.80499999999999
WI_010245,75.193
WI_010257,76.43599999999999
WI_010259,48.315000000000005
WI_010269,55.63399999999999
WI_010277,2.148
WI_010279,17.616999999999997
WI_010289,187.27400000000003
WI_010291,213.59
WI_010302,25.464
WI_010310,9.62
WI_010322,72.30499999999999
WI_010324,93.226
WI_010347,27.846000000000004
WI_010352,10.501
WI_010353,39.099000000000004
WI_010354,54.00699999999999
WI_010355,94.38200000000002
WI_010359,100.26000000000002
WI_010373,54.00699999999999
WI_010376,9.03
WI_010385,137.106
WI_010389,151.83499999999998
WI_010392,54.00699999999999
WI_010393,43.903000000000006
WI_010403,48.601
WI_010404,104.399
WI_010407,124.47
WI_010408,124.47
WI_010410,185.52
WI_010413,73.509
WI_010439,60.98299999999999
WI_010453,10.185
WI_010458,22.159000000000002
WI_010460,39.74399999999999
WI_010465,121.237
WI_010468,27.221000000000004
WI_010477,11.934999999999999
WI_010485,9.03
WI_010488,26.722999999999995
WI_010494,62.77199999999998
WI_010495,115.934
WI_010503,104.39899999999997
WI_010507,80.53200000000001
WI_010516,70.746
WI_010523,97.20899999999999
WI_010524,5.037999999999999
WI_010548,2.148
WI_010550,27.607999999999997
WI_010554,172.498
WI_010583,9.061
WI_010585,99.599
WI_010586,189.50500000000002
WI_010595,132.25199999999998
WI_010598,129.564
WI_010616,233.76099999999997
WI_010617,84.70599999999999
WI_010635,19.925
WI_010655,9.823000000000002
WI_010665,4.913
WI_010668,31.515000000000004
WI_010671,57.28399999999999
WI_010675,96.191
WI_010682,56.69899999999999
WI_010686,21.953
WI_010688,18.82
WI_010690,15.934999999999999
WI_010695,30.137000000000008
WI_010696,13.019
WI_010713,102.179
WI_010714,31.822000000000003
WI_010715,28.892000000000007
WI_010735,153.19299999999998
WI_010744,8.216
WI_010753,39.501
WI_010757,0.7110000000000001
WI_010763,18.049
WI_010764,65.38
WI_010775,71.13199999999999
WI_010779,24.2
WI_010787,116.32300000000001
WI_010789,9.62
WI_010802,14.005
WI_010803,38.678999999999995
WI_010808,2.57
WI_010815,15.605
WI_010817,61.648
WI_010818,442.082
WI_010828,9.62
WI_010830,110.874
WI_010834,260.31100000000004
WI_010842,160.184
WI_010844,43.964999999999996
WI_010845,198.24200000000002
WI_010847,8.063
WI_010848,81.838
WI_010849,37.108
WI_010850,32.888999999999996
WI_010855,11.541
WI_010856,19.769
WI_010867,15.906
WI_010874,145.72
WI_010881,81.4
WI_010889,62.86900000000001
WI_010899,61.23499999999999
WI_010904,28.822000000000003
WI_010908,95.49699999999999
WI_010911,37.439
WI_010913,5.204000000000001
WI_010923,46.563
WI_010927,184.276
WI_010932,22.941
WI_010933,28.27
WI_010934,8.563
WI_010936,36.142
WI_010937,76.794
WI_010939,48.315000000000005
WI_010940,178.95999999999998
WI_010943,30.218999999999994
WI_010947,37.646
WI_010948,77.41600000000001
WI_010949,57.64300000000001
WI_010952,115.21899999999998
WI_010956,47.635
WI_010957,30.983000000000004
WI_010959,11.353
WI_010964,33.114999999999995
WI_010966,11.978
WI_010967,233.76099999999997
WI_010969,58.13099999999999
WI_010972,81.4
WI_010977,86.292
WI_010979,48.828
WI_010982,20.282
WI_010983,114.98200000000001
WI_010984,18.729999999999997
WI_010998,8.1
WI_011001,9.03
WI_011005,24.754
WI_011006,31.337
WI_011013,67.93
WI_011014,10.501000000000001
WI_011015,55.52600000000001
WI_011016,140.36600000000004
WI_011017,13.562000000000001
WI_011018,184.276
WI_011019,101.25800000000001
WI_011021,233.76099999999997
WI_011022,233.76099999999997
WI_011023,6.676
WI_011024,34.963
WI_011029,9.03
WI_011030,52.863000000000014
WI_011044,8.135
WI_011050,46.064
WI_011051,3.2350000000000003
WI_011053,27.144
WI_011056,52.340999999999994
WI_011057,52.340999999999994
WI_011058,52.340999999999994
WI_011059,39.38100000000001
WI_011060,52.340999999999994
WI_011061,56.806000000000004
WI_011062,39.38100000000001
WI_011063,301.72400000000005
WI_011064,56.806000000000004
WI_011065,301.72400000000005
WI_011066,38.7
WI_011067,10.6
WI_011068,265.677
WI_011070,103.83
WI_011078,29.443
WI_011079,137.81900000000002
WI_011082,35.959999999999994
WI_011084,100.26000000000002
WI_011086,41.455999999999996
WI_011087,41.04
WI_011089,39.355999999999995
WI_011090,59.45100000000001
WI_011091,151.83499999999998
WI_011093,28.386000000000003
WI_011096,54.00699999999999
WI_011097,151.83499999999998
WI_011098,23.035999999999998
WI_011106,78.21199999999999
WI_011110,145.326
WI_011112,100.26000000000002
WI_011113,38.311
WI_011116,31.924999999999994
WI_011117,68.688
WI_011118,35.61
WI_011119,25.023
WI_011121,335.48400000000004
WI_011122,46.064
WI_011124,54.00699999999999
WI_011131,59.45100000000001
WI_011132,39.549
WI_011136,57.112
WI_011139,206.56199999999998
WI_011144,170.247
WI_011147,18.095
WI_011150,5.204000000000001
WI_011152,48.391000000000005
WI_011153,223.821
WI_011155,453.765
WI_011159,35.448
WI_011167,56.782000000000004
WI_011170,76.322
WI_011173,13.182999999999998
WI_011175,30.124000000000002
WI_011179,27.721000000000004
WI_011180,133.415
WI_011181,68.688
WI_011183,52.66799999999999
WI_011184,52.66799999999999
WI_011185,17.011000000000003
WI_011186,23.915
WI_011187,92.934
WI_011194,5.204000000000001
WI_011195,73.11699999999999
WI_011202,24.032000000000004
WI_011205,27.149
WI_011207,184.94299999999998
WI_011208,0.7110000000000001
WI_011209,64.29
WI_011211,15.468
WI_011213,42.56
WI_011214,53.831999999999994
WI_011216,18.049
WI_011217,29.85
WI_011218,45.927
WI_011219,33.20399999999999
WI_011226,35.843
WI_011228,18.82
WI_011229,79.167
WI_011230,41.82
WI_011231,81.882
WI_011232,20.252
WI_011234,28.701999999999998
WI_011240,24.410000000000004
WI_011241,40.255
WI_011242,95.461
WI_011243,186.319
WI_011244,51.55899999999999
WI_011245,13.741
WI_011246,39.20700000000001
WI_011247,72.66900000000001
WI_011248,11.035
WI_011253,6.1259999999999994
WI_011254,61.483000000000004
WI_011257,31.194000000000006
WI_011258,5.204000000000001
WI_011259,27.370000000000005
WI_011261,134.892
WI_011262,189.69199999999998
WI_011264,223.821
WI_011266,19.904
WI_011268,25.54
WI_011271,54.00699999999999
WI_011272,68.84799999999998
WI_011273,23.915
WI_011275,60.98299999999999
WI_011276,60.98299999999999
WI_011277,60.98299999999999
WI_011278,60.98299999999999
WI_011279,23.915
WI_011280,60.98299999999999
WI_011281,74.30199999999999
WI_011282,60.98299999999999
WI_011283,60.98299999999999
WI_011286,20.793
WI_011287,37.533
WI_011290,23.915
WI_011291,60.98299999999999
WI_011292,26.7
WI_011293,59.403
WI_011294,66.863
WI_011295,24.410000000000004
WI_011298,27.721000000000004
WI_011300,41.365
WI_011302,97.40599999999999
WI_011305,3.091
WI_011306,92.998
WI_011307,5.244000000000001
WI_011308,24.324
WI_011310,32.412
WI_011311,38.113
WI_011317,54.73700000000001
WI_011318,16.966
WI_011319,39.355999999999995
WI_011320,16.966
WI_011321,24.032000000000004
WI_011322,48.54
WI_011326,66.489
WI_011328,23.939
WI_011329,17.901
WI_011330,82.022
WI_011332,27.721000000000004
WI_011333,30.118000000000002
WI_011335,67.477
WI_011337,79.867
WI_011338,136.614
WI_011340,33.20399999999999
WI_011341,59.45100000000001
WI_011345,42.517
WI_011349,13.37
WI_011350,0.7110000000000001
WI_011351,60.123000000000005
WI_011352,260.18
WI_011353,60.98299999999999
WI_011356,80.40599999999999
WI_011358,74.30199999999999
WI_011360,148.903
WI_011361,37.470000000000006
WI_011362,24.923
WI_011364,53.949
WI_011365,36.092
WI_011368,7.225
WI_011375,28.059000000000005
WI_011376,121.44199999999998
WI_011377,223.821
WI_011378,32.463
WI_011379,30.833999999999996
WI_011380,13.501999999999999
WI_011381,52.35
WI_011382,32.055
WI_011385,16.499000000000002
WI_011387,64.172
WI_011388,30.427
WI_011389,5.204000000000001
WI_011391,30.282
WI_011393,119.003
WI_011394,14.592000000000002
WI_011395,5.204000000000001
WI_011396,5.204000000000001
WI_011397,5.204000000000001
WI_011398,30.288
WI_011400,97.98700000000001
WI_011402,184.276
WI_011403,184.276
WI_011404,17.403
WI_011405,58.653
WI_011406,14.782
WI_011409,71.908
WI_011411,71.908
WI_011414,15.165000000000001
WI_011415,63.858000000000004
WI_011418,106.57800000000002
WI_011419,25.288
WI_011421,184.276
WI_011422,60.384
WI_011425,13.078999999999999
WI_011426,48.025
WI_011427,0.8669999999999998
WI_011428,76.43599999999999
WI_011431,15.788
WI_011432,18.837000000000003
WI_011434,130.91000000000003
WI_011435,8.901
WI_011436,68.688
WI_011437,107.085
WI_011438,19.925
WI_011440,25.958
WI_011441,52.66799999999999
WI_011442,106.799
WI_011443,183.01399999999998
WI_011444,13.319000000000003
WI_011447,8.219
WI_011452,15.605
WI_011454,7.564
WI_011455,100.26000000000002
WI_011456,23.869
WI_011457,11.978
WI_011458,11.978
WI_011459,5.7010000000000005
WI_011464,13.884
WI_011466,33.20399999999999
WI_011467,106.53899999999999
WI_011468,14.005
WI_011469,11.934999999999999
WI_011471,211.57100000000005
WI_011472,96.43299999999999
WI_011473,7.615
WI_011476,21.752
WI_011477,86.734
WI_011479,39.383
WI_011480,17.808
WI_011484,94.98700000000001
WI_011485,112.647
WI_011486,2.452
WI_011487,70.68299999999999
WI_011488,97.98700000000001
WI_011490,13.562000000000001
WI_011493,9.547
WI_011494,16.499000000000002
WI_011498,21.244999999999997
WI_011500,3.2559999999999993
WI_011502,5.7010000000000005
WI_011503,5.7010000000000005
WI_011505,16.11
WI_011506,30.286
WI_011507,121.66
WI_011508,23.220999999999997
WI_011509,4.224000000000001
WI_011511,96.18699999999998
WI_011512,27.675
WI_011513,4.224000000000001
WI_011514,16.549
WI_011515,79.841
WI_011517,21.396
WI_011518,94.98700000000001
WI_011519,133.415
WI_011521,17.726
WI_011522,17.726
WI_011523,17.726
WI_011524,17.726
WI_011525,17.726
WI_011526,17.726
WI_011527,17.726
WI_011528,17.726
WI_011529,17.726
WI_011530,17.726
WI_011531,17.726
WI_011532,17.726
WI_011533,5.204000000000001
WI_011534,44.626000000000005
WI_011535,44.626000000000005
WI_011536,5.204000000000001
WI_011537,26.201
WI_011538,27.000999999999998
WI_011539,223.821
WI_011540,3.9090000000000003
WI_011541,54.00699999999999
WI_011542,88.169
WI_011543,0.7110000000000001
WI_011545,53.831999999999994
WI_011546,54.102999999999994
WI_011547,102.628
WI_011548,201.523
WI_011549,46.136
WI_011550,39.864999999999995
WI_011551,52.178
WI_011552,309.59900000000005
WI_011553,23.445
WI_011554,40.573
WI_011555,50.181
WI_011556,54.00699999999999
WI_011557,114.09700000000001
WI_011558,19.329
WI_011559,51.378
WI_011560,31.573999999999995
WI_011561,31.573999999999995
WI_011562,15.381
WI_011563,2.452
WI_011564,29.476999999999997
